TITULO
136679
136408
65563
91745
146939
146922
112728
112730
54529
84135
81813
74034
69418
69446
68380
139285
100348
69460
69436
59615
60603
60674
110597
56844
91618
60004
60721
106298
81787
80239
78039
149430
73090
73086
76247
76249
76138
76251
111731
143405
139013
103827
78031
76253
73576
73526
139011
103829
76410
78035
78033
131607
54900
147465
69442
131618
147468
131629
54906
80249
68783
143724
144163
143885
139276
136401
103003
59633
94978
18241
21797
21946
21117
21791
21741
21560
21939
22856
23014
15330
21102
21740
21566
21765
21763
22215
22984
22879
23003
22897
23038
22981
22909
18308
19345
20177
15840
6459
4868
6392
5219
10519
36796
76259
32514
18247
19622
20445
17739
20250
10008
9316
9993
36981
32512
118538
160967
113294
145284
145288
67037
67024
66608
48108
104535
118382
117140
118540
70101
66920
70521
70519
145286
145290
145298
64006
66641
63952
62215
53037
48929
49411
130557
130793
39316
75439
75830
80017
30349
68768
67893
113850
66658
67051
113078
65622
63997
32937
70658
98827
30276
29912
67057
68475
67035
67053
92871
65407
32707
66645
41714
34240
89934
108356
53435
49853
48912
48694
43111
44614
45252
108146
50410
48720
49094
104483
39593
38123
26054
25884
112609
36274
36386
83106
65154
42285
42262
41898
42307
42234
23520
37435
10576
9450
9085
10287
13584
16385
16789
6220
3892
11273
7731
7732
6665
6537
8381
6221
4852
42121
42137
42767
10420
9578
6538
7926
3893
73601
75475
68482
68638
84799
85665
83625
80003
9083
9071
9144
9145
9355
9870
9871
10574
10622
11271
10870
10661
73599
72897
73736
68383
69021
79296
81999
79891
77333
77335
9748
9773
10575
11272
11059
10686
11503
12339
12247
37193
29255
29158
26609
4977
4978
4949
4956
5711
3207
3208
21407
21615
25568
21376
21209
22136
22114
34281
30094
25485
26151
6455
4734
11802
4983
4547
3264
25330
21064
21106
21391
21489
22082
16067
17914
14166
14167
5812
2193
9279
1172
6698
6598
4671
35319
34310
34820
35678
36879
36849
37997
31784
31685
13647
17317
2194
6657
34308
31627
32088
32234
32268
33224
33525
34367
34370
29215
29241
29010
29183
29943
29799
29979
30142
26217
26339
31464
33370
32920
33104
33536
33313
33733
34312
34202
30063
29517
29478
29473
29485
29832
30572
26460
25861
25863
28055
26985
26600
27721
28777
28528
28807
26082
25957
26017
26584
26403
26296
26963
27174
27340
27750
27966
28854
69855
25947
25589
26116
23665
23747
24143
23668
23629
23627
24032
23898
24015
24149
23826
23777
10404
12506
24192
13715
24165
9288
24025
24152
8846
14658
16655
16857
17743
11746
13596
19088
16365
15185
14134
14407
18920
24296
21191
21437
18011
18012
21240
20275
21294
24240
25037
24232
22826
24512
24427
24418
24824
25456
24805
24468
24537
24652
25283
24610
24988
25750
25561
26306
26269
25652
23620
23606
24096
23591
23929
23702
8601
23797
24169
24039
24163
23985
23957
24220
16510
24266
22004
24606
24337
24354
24268
24758
24288
24784
25039
24471
24366
24608
24478
24625
24853
25230
24442
24648
24600
24525
25453
24482
24814
24639
24741
25272
25366
25209
25212
25521
25159
25195
25846
25310
25565
24991
24789
25141
25013
25139
24841
24809
24887
24827
25048
25075
25295
25410
25297
25375
25483
25213
25377
25619
25287
25292
25556
62736
65307
63818
20948
20945
21006
21218
21223
21219
21225
17543
20988
21204
21205
21202
21468
21431
21192
21252
21248
21198
21199
21239
21651
21466
21789
21685
21591
21484
21700
22489
22221
22078
22775
22526
22859
22722
22592
22710
22850
22597
20944
21104
21400
21277
21254
21250
21193
21347
21203
21200
21472
21194
21276
21521
21399
21757
21995
21958
21952
21965
22338
23382
22077
22891
22189
22587
22971
23615
22851
22852
23466
23499
23527
23670
23764
23695
23551
24145
61788
60585
12501
11976
12565
12773
14171
13692
15361
14659
11779
23435
23616
23526
23760
23806
23529
24147
23660
23543
61426
61428
108824
12219
10335
16059
19738
17071
17748
16589
18126
18331
18092
18415
18167
18414
18536
8120
10753
15349
16128
18551
9123
9521
18882
18617
18898
18841
18639
18862
20106
20500
19342
20350
20349
20646
15819
15188
15189
18137
18139
18313
18334
18416
17978
18311
17980
18413
18553
18452
16554
18470
10390
18634
18949
18976
20399
20644
20704
20541
56369
59329
59033
12811
13714
13152
14118
14354
20115
14192
14373
14408
14944
15350
15190
58048
59079
86572
13597
15184
19650
15613
15351
15342
15611
15712
15827
15932
16308
16304
16680
16300
16943
16673
16340
16866
16950
16941
17364
17031
17594
8124
6159
8852
17579
19550
14174
20205
10755
11372
12220
12053
19549
15600
15362
15828
15880
16555
16230
16303
16334
16654
17581
17544
17580
17595
17383
8845
8166
20231
9062
10567
11023
6428
11377
54788
8053
7915
11213
10010
5193
5191
19668
19604
8602
5199
5526
5224
7073
9136
14176
7683
20294
9654
9132
56647
108218
7734
8123
16065
8351
13563
20346
8823
6651
14173
14175
9133
9118
9231
9409
9159
9273
9410
20488
10463
10671
11392
10784
11022
13562
10756
11886
11926
12366
12221
12013
55499
9411
9412
10462
10461
10336
11369
11527
11017
11651
11833
12222
13121
55439
55477
55493
55681
54798
54873
54783
83102
47694
54670
52727
84386
84410
49937
47704
47572
48019
47779
48875
48992
49695
48993
47873
43316
47467
80396
43100
40319
17088
4975
4732
18936
43398
44016
47865
40399
43102
47783
46786
46792
47348
38234
38846
38588
38389
38552
39191
40695
76199
75729
75714
99972
13650
13649
13648
16830
16824
17066
17037
17100
5010
4964
4966
4971
4954
4968
4545
5708
4766
4731
13759
4548
5009
4961
4997
4972
4969
4965
4967
4958
4959
4944
4974
4970
4950
4946
4945
4941
4957
4955
4943
4952
4948
4947
4375
6456
4374
4979
4980
3265
19756
14638
15154
14640
15311
16061
16640
4982
4985
4962
4960
4984
5008
4963
4976
4973
4953
4951
4546
4942
5709
21087
23075
10908
10275
10272
10274
3205
5791
5712
3263
5710
3672
3206
4981
4735
3671
3670
9045
9090
9089
9046
3673
34134
10664
11353
3266
14730
14646
19481
18930
17885
17927
18200
20308
35486
17699
4549
7196
9299
9088
6236
9182
9436
9349
21068
21070
20441
20843
34400
35584
35245
35365
36362
35874
37428
37850
32906
32786
32807
33102
32929
34284
33737
34535
34801
34253
35009
19758
15825
21056
20845
33094
34094
34476
70044
61383
61385
55297
56637
56776
52651
52843
51407
41117
42681
42774
42860
37795
32550
33202
32495
65230
59372
58648
59411
56596
55491
53934
40396
40432
42908
39820
36532
33199
32538
33776
33795
71197
50031
36961
36836
73853
73449
75491
75505
75569
76304
76301
75718
76309
76307
74488
148836
33265
34165
73691
74058
75023
76266
75708
76236
34816
72104
73797
73418
73920
73828
74162
26313
70040
70042
70612
72393
72140
26088
26728
27776
27977
27532
27597
65786
68979
69599
69567
69608
67055
69610
69316
96229
96086
96227
96221
117874
69245
117876
117952
117835
69781
72390
70606
66575
67835
67837
70848
70065
70155
70052
71091
92346
95800
92661
145019
144386
66772
65973
65971
92624
91826
92630
92549
112265
113296
92232
113114
112788
145519
112845
62777
61100
62780
65241
65249
65251
91425
91335
91824
142243
60319
59317
64466
64468
66126
66015
64022
67831
67094
25969
23793
9900
9679
12808
11697
11719
19505
17164
24292
18089
24653
24618
24938
63792
62772
62751
63801
61475
89621
88363
88375
109097
109101
109664
109666
141116
56101
59554
58652
59215
58251
58343
58669
87267
89914
107541
138080
136548
138485
55345
53682
55327
55742
87416
86588
88232
87518
88112
136992
52896
52894
55465
55472
56275
55458
55979
55462
53701
54541
53696
53278
53500
55461
53686
55369
54047
54796
53721
54437
84598
85737
61503
63819
65282
65278
65280
64375
63774
63778
10741
21123
21126
21130
21128
23403
23609
62755
62762
62617
61151
61153
61654
61501
60171
9445
9889
16313
12353
18094
19135
18906
18909
20490
61414
60033
57906
57863
60335
12500
12492
14599
14582
14399
14556
15228
16373
16350
16297
16298
16397
16395
17334
17611
15948
9467
9479
9830
56415
55149
56077
56963
53853
56454
57451
56017
58895
57405
57309
57311
55946
57243
55198
61303
10030
9456
9996
10103
9911
9829
10150
10113
10105
10108
9935
10714
10447
10438
10739
10737
10437
11094
10140
13112
20891
11699
54212
55323
56374
56095
55304
55306
54593
55626
54758
53766
54683
55574
54110
53299
53923
54662
53561
53562
52361
52535
51115
52784
51828
52358
54677
46525
47934
47936
48518
48606
50506
50348
43687
43814
44060
43664
44481
44642
51096
50327
39507
41625
40462
41033
40791
40474
46725
46530
43085
43108
76983
37852
37525
134199
58505
53393
54137
51737
51717
51814
52456
51242
52344
52437
53209
54143
52379
82780
105054
50202
51440
38764
38565
38479
39037
39582
39017
39161
85799
85547
107248
134197
132534
133207
133201
53479
51461
52694
51378
51665
51899
52070
51485
52223
51875
52218
52445
52486
52451
83285
84202
84129
84131
106191
105519
106830
50425
51222
49561
48858
48169
49232
49010
48704
50496
50849
50000
48605
50877
49571
51190
48131
48999
48836
49222
49495
48712
49529
50485
50819
81501
38720
42838
42693
43473
39786
39953
26451
26423
20984
80286
81576
82282
84261
104244
44486
46512
50335
79668
102980
45978
47692
47341
77306
77307
76733
77311
79666
81052
82131
83700
103508
104326
132539
132541
45078
45757
51192
50358
50314
50614
79757
81603
102227
39492
47448
46711
76731
77308
77312
79670
102538
123453
20688
20674
20700
20690
20691
20681
20689
20687
20679
20686
39427
39407
39405
38860
75100
76472
74975
98995
40667
75102
76555
74972
76462
76205
78880
100214
123160
26246
25938
26639
26656
26147
26206
26140
23789
23774
23842
24898
25328
21076
23087
19736
20561
20575
16624
19559
11250
11066
11227
25633
18280
16621
34243
97328
34238
34261
34259
34327
28966
28702
31124
117824
30756
146400
146303
26389
26044
26290
26791
26867
25963
34478
97463
97568
148863
31578
148865
32047
96235
32442
96242
97307
117826
118066
114668
65224
67143
112445
24242
112086
25646
25945
25627
64473
110729
21172
21174
21825
21860
22109
112230
112996
21173
23437
23804
59503
59130
62723
61305
89938
59746
18239
17941
19108
19321
19353
59632
57319
29133
29922
116604
146307
146500
146301
26604
93662
93715
94276
93838
93811
95400
93788
113730
114666
146398
64471
65222
112443
112080
112743
112095
112740
24364
25171
25397
25629
91185
91187
110893
110880
112232
110727
113007
112318
142381
62725
62744
61251
59750
90544
140183
19159
20397
20519
20542
57840
59667
87324
86831
86476
86780
89400
138051
56653
56709
86999
88487
86601
86734
106671
107706
109380
135991
56097
54760
54116
86201
106058
105362
54664
51537
53360
48927
50660
104479
129463
132333
102210
151021
78257
98727
100064
98743
100237
59669
87328
86482
15167
16690
9857
58897
56737
86199
86997
86490
107704
55308
55935
54114
105364
54764
54668
51621
51117
52945
47808
49537
50999
47660
38844
39425
36852
31773
32718
35013
37865
37523
37518
75736
31892
25831
25752
25081
24631
62747
21108
19450
55506
52739
50489
48881
48810
50543
44619
38919
38561
37898
38210
40588
148867
116606
69853
22605
17596
55132
84485
48164
39173
34203
29952
30144
26078
26533
26487
26603
26904
27548
27941
28322
28724
25145
21290
22303
58901
108995
50486
47702
48931
50996
40590
30146
31782
29066
84483
46741
44621
38867
34197
34194
34199
29101
30129
25189
25175
21350
20190
14467
16687
48920
34589
71285
43115
35308
36272
37630
37862
65152
43993
42454
37860
61377
20825
20809
20821
20815
20812
20811
20832
20836
20833
20816
20835
20819
20826
20808
20823
20865
75728
38503
43128
20820
20822
20834
20818
68387
66453
70153
64400
66416
61102
61375
62786
59311
59299
61445
61433
55748
59422
56206
53053
53115
54427
53679
53714
134201
53504
54693
52765
52453
52443
52512
53374
52887
51248
51188
47568
48882
49541
49221
48708
48602
50544
50825
82303
82293
82361
45982
47331
40684
46515
43479
77389
76395
79423
79321
38112
39003
39005
39562
39429
39418
39537
40394
40053
40557
40578
75939
100317
69844
68389
69557
70048
144384
142248
60320
109099
59452
55975
55977
56191
87008
86570
55456
83542
105521
81728
44922
44487
45749
50608
39443
38850
39220
39153
40376
74509
78642
43112
44013
42425
65150
73327
75670
75503
75651
96225
149041
70591
72102
147839
145517
69017
64396
92638
143412
142369
90959
111800
111340
112658
141639
59313
60322
109119
141143
60316
88367
108773
56419
107033
54702
73442
96263
146074
69559
145025
144380
146513
93910
112735
142459
146272
111582
111003
141122
142245
141579
142611
111179
111177
59549
86802
86563
89196
86578
133205
53554
53376
53207
83090
83733
82943
105056
130966
75696
75699
75501
75649
75612
148834
72098
147837
70805
145509
146260
145023
64390
66451
112737
111740
142455
141873
142371
142609
61465
111338
111197
111001
112805
112656
141118
59297
61391
61467
90492
138487
141636
141141
60646
58650
59307
86751
88660
138151
55731
55746
86610
108041
136550
55719
55980
53502
54772
53713
53715
52733
53401
52795
53372
83283
84615
133203
48452
49236
48710
50540
49520
82291
82334
44234
44489
45751
51282
39587
39589
78616
77314
76397
79558
105714
73329
96223
72151
97098
69555
144382
92244
146072
63947
91437
91421
141577
88365
109083
59553
59309
86587
59450
56204
56312
55475
54690
53556
84602
85460
134203
84079
84333
105717
79371
103479
102905
102982
78045
76729
79427
79282
39431
44535
75933
100326
49272
49523
44491
45984
79984
77316
79429
39149
75935
148723
96206
118051
117858
117790
116996
116596
71825
69003
145374
63351
79291
123211
149039
50829
83281
47561
78498
76741
76739
76735
79271
80054
123206
39433
40398
40055
75754
74513
100179
100250
94690
67468
65731
115166
64297
66737
64407
91238
92984
60274
111511
73292
34814
36856
34494
28924
29106
29030
30057
111954
48021
37896
36873
36862
31208
31692
117829
30624
30662
30628
30648
30668
31079
30642
30646
30644
30638
30748
31069
31257
31270
94216
69983
94803
93807
94819
95406
95053
113486
113498
113743
63807
110870
110995
34834
74031
73597
75497
75111
30740
31077
31053
132866
132861
132872
30687
30691
30685
30689
30683
30725
30723
64685
109376
75473
72895
69849
47687
75732
31083
31075
31272
31266
31250
95002
113518
73325
70660
30727
30720
56015
55940
58554
86051
86729
109038
55333
86011
106591
51175
104171
104730
103471
123998
39958
102208
61656
58878
84797
85663
83627
84234
108798
111374
61490
58039
58047
108214
54781
84382
47700
48120
80143
151110
40001
41748
46781
38549
39975
39977
31371
31367
31377
104169
82446
151027
124358
150017
99979
69561
84771
80001
79889
109254
59675
108991
84380
50330
79664
31387
31369
31411
31410
70914
73791
97102
97103
96231
120620
147761
147697
147701
147699
147834
31379
31389
70722
70809
73430
70800
145507
146576
147237
67850
67730
67732
69331
70943
70947
95798
42291
72096
73520
73563
73528
96082
147695
69837
70798
95566
66579
92996
92694
93789
95796
113576
145037
146070
146511
63926
66770
66677
91830
91820
91822
91450
91448
93896
112803
113298
112263
111933
141876
143583
144374
145033
146080
62773
90938
91728
91343
91834
110658
111766
111568
112794
141250
141642
142241
141926
141279
141244
144859
144376
144814
58665
59295
89284
89244
90779
145017
146515
64063
91816
92622
93900
63844
90773
90488
90962
90920
91417
91818
111342
110868
110999
110720
141126
58816
63809
88369
109238
109093
110429
109658
111768
139296
141147
59677
61495
61493
61498
61499
58720
58722
87268
88085
88226
88230
88507
89433
90486
89611
108463
107539
108049
110672
110674
110599
110670
137892
139369
138846
87418
86611
88108
87006
86717
135898
136016
135162
136554
135345
138085
139397
137884
137735
137890
32492
146582
61481
21062
59671
56649
55321
41712
41701
41717
41767
78262
90776
111166
111813
88224
86560
88373
108769
136020
138416
136649
138155
55933
58801
85682
134195
136018
96238
93707
114670
56700
54035
54762
53560
50351
55349
53689
54687
53676
54002
54004
84493
85797
85553
85661
107257
105964
133197
132532
133209
135803
135157
136157
54438
52217
51655
51893
51897
52076
82803
84144
84329
105715
46942
48725
48853
48250
47698
49230
49526
49376
35238
34492
35167
35895
33123
34107
33904
35404
32860
34287
34251
52653
41710
55467
54539
53712
85490
85732
54770
52745
51751
84263
84141
84361
133199
49004
31456
69851
52655
48598
49612
49954
81753
80408
81726
129327
127388
43836
43887
43771
43889
43152
44249
45754
44918
51125
51150
51194
50476
51141
79361
79387
103484
126243
39560
40513
40476
40665
42932
48011
44227
79662
77570
79413
79421
79415
97570
37045
35802
36674
37514
37841
37727
97330
97469
31273
31788
33303
33732
33374
34559
34561
34622
98015
31771
30965
30762
30945
30766
30770
30873
30865
30863
82277
79322
79363
102651
78047
76723
33174
97967
30952
30948
30941
30950
30946
30877
30839
30818
30861
30845
30837
30891
30929
30960
30908
30927
30867
30958
30972
30932
30976
100624
123149
151019
43287
42537
42907
42994
42692
42886
42890
42651
40390
76465
75594
77277
78644
77459
98992
123201
149045
147703
147434
30786
30808
30796
30800
30875
30804
30802
30883
30843
30820
30776
30904
30905
31219
30772
30915
30887
30909
39382
42871
43214
44019
75098
76203
75688
75746
74982
78878
76592
77279
77462
100252
100209
120807
121782
148832
147763
70103
115520
116608
145241
30956
30901
31212
31111
31109
30999
30806
30790
30822
30997
31296
69857
93805
112718
62731
110891
147605
66573
112887
30938
30885
30978
30881
30974
30933
30879
30913
30869
31245
30824
30788
30826
30989
31001
95404
143391
91006
91026
111781
64373
111040
107274
138169
107291
61487
59369
61458
61461
59367
59331
59131
142390
142393
91280
110886
86829
107293
137894
108822
58040
56657
138276
154292
132409
129776
130826
151653
151023
151025
35075
35221
35005
34490
34952
35909
35983
36979
37019
37915
37843
37913
38131
37857
38011
37631
33187
105358
154290
154294
154288
32630
33226
33752
34012
34108
34394
34344
34537
62759
61491
58644
58044
56590
55301
55502
53932
51409
43991
39421
37842
38554
37941
38241
38538
39270
39384
39163
39984
52747
51629
51229
52449
52439
84408
50200
51122
48723
48872
49531
48698
49689
50027
50952
43124
43941
44836
45397
44904
50796
50479
106952
40419
40347
47796
47320
46037
38544
40402
40520
151112
99573
69847
59414
52832
55497
78043
37783
51134
83104
51019
43397
39948
39815
123640
99829
99968
35900
35798
35749
35741
35800
37278
37235
37320
44122
38739
36854
36883
53919
53962
36857
31637
32049
97965
98013
31786
95057
26596
27269
28357
69076
95344
25653
26205
24480
24362
24496
24518
24339
24754
63210
21245
21475
36834
73290
74511
76279
74944
75539
76013
76015
76238
97897
71228
74872
74468
74473
74479
74611
73294
74613
74615
74607
69656
69661
37939
74370
97427
97159
33181
97073
96306
95982
70243
92207
66310
25880
58599
29967
76197
75706
75722
99716
69721
55214
29645
26332
27374
26267
110683
73333
71215
73022
74481
74609
96084
100162
97579
92179
25882
19448
56373
58899
106943
108359
106526
84432
52738
48995
48879
49691
48616
43399
43402
50481
38843
70198
70977
71224
71226
67841
69595
69009
71101
92691
93781
91964
62775
90767
92051
91175
91153
91427
61477
59305
61388
61381
89256
89623
88381
89898
56652
99831
73439
71217
71219
71222
95569
96265
25908
67761
69284
92349
92647
91063
90918
91334
90615
109117
140827
56187
59689
59420
88104
87056
87342
87751
86782
89437
89912
88756
89910
88444
90519
89513
89881
56081
87635
53187
55675
50508
46398
42444
141120
107253
123209
69015
67546
91036
84775
31554
77149
78593
42343
67045
67047
64873
70676
39249
90839
88505
89781
89900
89613
78244
92626
92242
92889
90964
91711
91014
62743
71272
78594
41865
56640
56106
56210
56242
85913
84795
87659
88087
55897
53559
53681
54434
85520
85646
53550
53551
54139
52729
52724
52293
53415
52510
52885
52488
83540
83511
104064
106361
105731
47790
48855
48096
49539
49881
50833
49563
49546
97432
97434
97582
97163
70683
97075
97077
96321
96320
95984
69765
92209
92181
110689
87639
87634
39251
34954
35244
35011
37632
33735
34538
58646
59407
55300
51411
52841
43120
44006
43777
41119
41116
42683
42685
43904
43909
39997
54703
87159
86580
87406
86584
88234
53106
53380
84519
84521
85659
85683
104732
52227
53211
83537
105729
48005
48721
49076
81807
81809
103107
97161
95986
92177
92211
110895
33218
56594
55495
53931
43781
44545
104107
42993
44920
79230
39583
46796
79557
38864
39424
39830
75941
75902
75908
75980
76430
77093
100211
35232
35008
34545
61394
60263
59954
58642
59410
56589
55302
53928
52845
42139
41866
42438
43130
32267
32227
48866
46513
47324
39570
36826
36881
37032
37031
38102
38179
31612
31557
31645
31544
70681
39247
97586
97436
97165
70679
95988
96329
97079
92217
92183
42223
41838
42170
41916
42164
42174
51140
80179
79305
103394
103473
103477
102984
77077
77635
75297
75078
75871
74771
74992
77011
77151
98976
34305
59878
59866
59861
51413
42695
44532
87637
39252
42224
42182
42126
32095
31660
31678
47867
42179
33369
33305
34188
34818
28779
29459
30060
29186
29736
29981
30163
31561
31525
31806
26226
26110
26084
26149
25902
26363
26372
26230
26567
26617
71512
71506
71508
71523
71498
71502
71596
71698
71700
71712
71710
71706
71708
71649
71559
71563
71553
71541
71549
71551
71671
71661
71667
71762
71772
31528
73064
73972
72489
72494
72514
72483
72516
73012
73693
73823
72480
72474
72476
72478
72909
33373
34209
34185
29954
71510
71504
71521
71526
71547
71529
71531
71694
71696
71704
71653
71537
71539
71545
71557
71659
71663
71669
71766
71768
71760
73906
72491
73916
73932
73059
72927
73032
26964
27175
27465
28051
27441
27808
28173
27617
28856
28726
25746
25546
25748
25850
25710
25708
25966
23709
23787
24049
10456
24047
24043
3863
24173
11382
15937
3654
16835
4360
16212
16362
42338
42761
73809
72919
73029
72472
72468
73023
73067
73974
72592
72628
72610
72614
72624
73695
73826
72911
72557
72561
73811
73033
27694
42340
73028
74081
73909
72596
72588
72601
72619
72590
73934
73016
73918
73061
16487
17973
16368
18645
19243
24298
19648
25333
24484
24505
24526
24655
25197
24889
25204
25473
25934
25733
25692
25290
25536
25698
14064
21246
2824
2825
21112
2790
2791
22012
21487
21568
21633
74274
72729
74154
74276
74083
73025
74312
73257
73249
72781
73303
72522
72548
72921
73132
73253
74326
74314
74288
73251
73259
73098
72787
72640
72925
72656
72668
72660
73247
24521
25722
21305
21562
74171
74152
74265
73771
74173
74267
73773
72731
74324
73096
72785
72534
72542
72544
72524
72536
72526
72538
72530
72532
72920
73136
73245
72924
72658
73134
73255
78028
78603
78604
21929
22104
22893
22129
23165
23059
23012
23044
23434
23084
9922
15021
12454
15528
72666
72672
73305
78954
79906
79904
23124
23531
72662
72654
72648
72650
73138
72783
78633
78634
79907
79905
18229
18017
18217
18343
17976
5251
18351
16332
17668
14149
18613
17970
19254
19282
20110
19191
20564
20589
20573
12576
13138
14147
14145
14144
14148
14538
15166
14844
15022
19647
16548
16248
16363
17032
79132
79133
79134
20768
20765
20755
20767
20757
20758
20764
20761
20762
20763
139828
133577
18611
17783
17983
18890
19031
17781
17786
17782
17780
17784
17785
71105
71234
71254
16154
15465
16326
16369
79909
79972
79970
20756
90035
107779
106550
16939
17064
17087
20229
3865
5656
17667
3169
17547
17548
9135
8863
14146
10782
5255
3655
56655
5252
3864
3866
5778
13946
4420
2826
90994
122094
99392
17539
17571
56371
4365
4366
79149
79136
79137
79146
79147
97467
30056
94017
69845
94807
94821
113502
113009
112099
112724
111939
112238
112614
61430
61469
59690
58031
51547
49522
81141
102177
34474
132863
44123
44126
39818
39302
75465
76142
74947
75627
74421
146934
147757
147601
146396
146067
146394
69761
113582
79078
79135
79079
79080
79081
79082
79130
79131
110901
111958
112234
88379
87001
106060
99718
73296
147621
146064
145039
144413
111805
110878
90862
110631
60006
87304
108447
108043
108047
136166
87162
87024
137021
138436
138014
138163
138011
84759
135904
136022
51137
51123
51631
51842
84242
84125
84081
50831
81755
83573
79375
13518
4594
4595
2798
4361
2783
2789
2828
5912
19710
3193
3656
5911
3224
5272
144371
90950
59681
61473
111797
59449
86774
86762
138266
58811
58809
56189
88110
106624
136397
84586
84588
84600
83277
83279
84200
82834
49536
82020
102536
151274
77408
76737
123992
75802
74498
74504
74978
78201
100069
5886
5887
5271
19753
19581
4419
5254
3653
5253
13604
3661
3662
9227
10509
10322
10980
11653
11884
11842
12473
13072
54795
74508
100324
149043
148814
96080
100160
117870
117872
147832
72387
71103
79867
6610
6461
3657
3658
10798
54876
54889
73450
97895
70587
72094
73689
96240
71674
54112
52741
47722
48940
50958
44543
42264
41778
42231
42275
38381
37957
44021
40697
115377
145504
146509
69333
69593
92341
93771
145300
145021
66406
65975
91962
91828
92620
91669
112525
112427
111929
143962
65255
90944
110531
112259
112604
112654
112620
141248
141239
142239
144378
62757
109662
138483
97326
97324
97473
97304
70038
93809
95373
114677
114575
114596
114700
62730
57712
53077
47683
47576
50493
41773
47685
38590
38540
38543
70067
69254
145015
65964
92538
93898
92236
112399
112716
90942
91703
91337
111764
110414
141145
141290
141581
63811
60313
88658
88371
109091
97480
112382
113720
111158
112242
113027
62727
104485
98741
100242
141124
141924
88083
87516
89495
90517
89328
107983
138082
136552
137730
136645
138394
55883
56326
87004
88221
88106
106648
138423
136647
136994
54135
53057
52381
54893
105562
107255
132545
133211
135805
136347
136154
53508
146817
135902
61858
73603
73591
120615
148856
71238
74874
74075
118493
147755
112431
112074
93171
111779
111974
111944
61399
61405
87666
106064
59319
88863
86746
88638
107540
139534
89603
53699
61397
73335
71236
74183
117817
147619
69563
117856
146928
147169
69023
69749
69237
115058
142472
143909
142377
61422
89288
90554
86776
86755
108461
137882
56643
56321
87307
136544
133769
136007
136988
106544
106535
133806
133190
133192
131736
135793
54789
83731
131364
131191
132337
131686
132612
134208
134210
50817
131360
131816
131362
47823
102369
127385
127381
76616
123982
78259
76596
100062
71240
116610
147599
147222
69065
67152
92343
114999
144133
147216
143907
90912
91705
89260
106457
136162
135379
54674
134212
136395
83660
106366
131189
48632
81050
82436
151642
79295
75001
75824
76756
78195
78205
78191
78193
120586
52340
52441
54053
52290
52447
52484
52251
83091
106358
105516
105050
132547
133213
51625
51225
50778
80284
82129
83691
83273
104104
47402
51498
79755
79331
102930
41810
97478
30052
94997
69839
94805
94013
94817
113715
114571
114675
114698
112722
112433
113718
61622
63815
110700
111156
112240
61407
61401
58038
59546
109001
107426
82778
104060
132543
134206
50828
82362
104246
81494
102884
102225
102877
97471
34060
96076
95398
95055
114573
114594
114590
112378
112072
113025
113483
111971
111942
61390
57077
87668
106945
106066
84403
84451
106109
