TITULO,TIPO_OPERACION,ID_OPERACION,CONTRATO,OPERACION,ID_CONTRAPARTE,CONTRAPARTE,NRO_CONTRATOS,MONTO,PRECIO_PACTADO,MONTO_EN_MONEDA,MONTO_EN_PESOS,FECHA_CONSTITUCION,FECHA_VENCIMIENTO,CODIGO_EMPRESA,CODIGO_PORTAFOLIO,TITULO,ID_OPERACION,FECHA_CIERRE,PRECIO,VLR_MERCADO_ANTERIOR,VLR_MERCADO,UTILIDAD,UTILIDAD_DIA,UTILIDAD_EN_MONEDA,UTILIDAD_DIA_EN_MONEDA
69098,Futuros,46621878,TESM11F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,5,250000000.0,1.05475,1250000000,1318437500,2011/05/16,2011/06/03,WEB,F2,69098,46621878,2011-05-16,1.05476,,1318450000,-12500,-12500.0,,
98782,Futuro CRCC,88531179,NUTU15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,20500.0,2000,41000000,2015/09/14,2015/09/18,WEB,F0,98782,88531179,2015-09-14,20510.0,,41020000,20000,20000.0,,
98782,Futuro CRCC,88531179,NUTU15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,20500.0,2000,41000000,2015/09/14,2015/09/18,WEB,F0,98782,88531179,2015-09-15,20868.0,41020000.0,41736000,736000,716000.0,,
98782,Futuro CRCC,88531179,NUTU15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,20500.0,2000,41000000,2015/09/14,2015/09/18,WEB,F0,98782,88531179,2015-09-16,21285.0,41736000.0,42570000,1570000,834000.0,,
98782,Futuro CRCC,88531179,NUTU15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,20500.0,2000,41000000,2015/09/14,2015/09/18,WEB,F0,98782,88531179,2015-09-17,21203.0,42570000.0,42406000,1406000,-164000.0,,
98774,Futuro CRCC,88433014,NUTZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,21300.0,2000,42600000,2015/09/14,2015/12/18,01,X8,98774,88433014,2015-09-14,20637.0,,41274000,-1326000,-1326000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-05,0.83178,,20794500000,42000000,42000000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-06,0.83144,20794500000.0,20786000000,33500000,-8500000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-07,0.83934,20786000000.0,20983500000,231000000,197500000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-08,0.8335,20983500000.0,20837500000,85000000,-146000000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-09,0.83245,20837500000.0,20811250000,58750000,-26250000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-10,0.83245,20811250000.0,20811250000,58750000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-11,0.83245,20811250000.0,20811250000,58750000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-12,0.83245,20811250000.0,20811250000,58750000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-13,0.82955,20811250000.0,20738750000,-13750000,-72500000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-14,0.82948,20738750000.0,20737000000,-15500000,-1750000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-15,0.83902,20737000000.0,20975500000,223000000,238500000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-16,0.83284,20975500000.0,20821000000,68500000,-154500000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-17,0.83284,20821000000.0,20821000000,68500000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-18,0.83284,20821000000.0,20821000000,68500000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-19,0.82549,20821000000.0,20637250000,-115250000,-183750000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-20,0.82553,20637250000.0,20638250000,-114250000,1000000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-21,0.82964,20638250000.0,20741000000,-11500000,102750000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-22,0.8312,20741000000.0,20780000000,27500000,39000000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-23,0.83051,20780000000.0,20762750000,10250000,-17250000.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-24,0.83051,20762750000.0,20762750000,10250000,0.0,,
99907,Futuro CRCC,90158057,T28X15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,100,250000000.0,0.8301,25000000000,20752500000,2015/10/05,2015/11/06,WEB,TG,99907,90158057,2015-10-25,0.83051,20762750000.0,20762750000,10250000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-05,0.93328,,933280000,15320000,15320000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-06,0.93245,933280000.0,932450000,16150000,830000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-07,0.93492,932450000.0,934920000,13680000,-2470000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-08,0.94081,934920000.0,940810000,7790000,-5890000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-09,0.94362,940810000.0,943620000,4980000,-2810000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-10,0.94362,943620000.0,943620000,4980000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-11,0.94362,943620000.0,943620000,4980000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-12,0.94362,943620000.0,943620000,4980000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-13,0.9351,943620000.0,935100000,13500000,8520000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-14,0.93906,935100000.0,939060000,9540000,-3960000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-15,0.95041,939060000.0,950410000,-1810000,-11350000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-16,0.94605,950410000.0,946050000,2550000,4360000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-17,0.94605,946050000.0,946050000,2550000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-18,0.94605,946050000.0,946050000,2550000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-19,0.93984,946050000.0,939840000,8760000,6210000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-20,0.94139,939840000.0,941390000,7210000,-1550000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-21,0.94358,941390000.0,943580000,5020000,-2190000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-22,0.94897,943580000.0,948970000,-370000,-5390000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-23,0.94476,948970000.0,944760000,3840000,4210000.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-24,0.94476,944760000.0,944760000,3840000,0.0,,
99905,Futuro CRCC,90158049,T30X15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,4,250000000.0,0.9486,1000000000,948600000,2015/10/05,2015/11/06,WEB,TG,99905,90158049,2015-10-25,0.94476,944760000.0,944760000,3840000,0.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-01,18036.0,,18036000,36000,36000.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-02,17919.0,18036000.0,17919000,-81000,-117000.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-03,17919.0,17919000.0,17919000,-81000,0.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-04,17919.0,17919000.0,17919000,-81000,0.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-05,18053.0,17919000.0,18053000,53000,134000.0,,
100404,Futuro CRCC,90893647,GRAZ15F,Compra,860068182,CREDICORP CAPITAL COLOMBIA S.A.,1,1000.0,18000.0,1000,18000000,2015/10/01,2015/10/07,WEB,F3,100404,90893647,2015-10-06,18194.0,18053000.0,18194000,194000,141000.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-01,18036.0,,36072000,628000,628000.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-02,17919.0,36072000.0,35838000,862000,234000.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-03,17919.0,35838000.0,35838000,862000,0.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-04,17919.0,35838000.0,35838000,862000,0.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-05,18053.0,35838000.0,36106000,594000,-268000.0,,
100402,Futuro CRCC,90893639,GRAZ15F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,1000.0,18350.0,2000,36700000,2015/10/01,2015/10/07,WEB,F3,100402,90893639,2015-10-06,18194.0,36106000.0,36388000,312000,-282000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-08,1.0753,,537650000,-50000,-50000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-09,1.0715,537650000.0,535750000,1850000,1900000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-10,1.0622,535750000.0,531100000,6500000,4650000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-11,1.05235,531100000.0,526175000,11425000,4925000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-12,1.05991,526175000.0,529955000,7645000,-3780000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-13,1.05991,529955000.0,529955000,7645000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-14,1.05991,529955000.0,529955000,7645000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-15,1.06017,529955000.0,530085000,7515000,-130000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-16,1.05711,530085000.0,528555000,9045000,1530000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-17,1.06218,528555000.0,531090000,6510000,-2535000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-18,1.06356,531090000.0,531780000,5820000,-690000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-19,1.06398,531780000.0,531990000,5610000,-210000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-20,1.06398,531990000.0,531990000,5610000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-21,1.06398,531990000.0,531990000,5610000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-22,1.07093,531990000.0,535465000,2135000,-3475000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-23,1.06752,535465000.0,533760000,3840000,1705000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-24,1.06848,533760000.0,534240000,3360000,-480000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-25,1.06853,534240000.0,534265000,3335000,-25000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-26,1.0706,534265000.0,535300000,2300000,-1035000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-27,1.0706,535300000.0,535300000,2300000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-28,1.0706,535300000.0,535300000,2300000,0.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-02-29,1.07565,535300000.0,537825000,-225000,-2525000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-03-01,1.07852,537825000.0,539260000,-1660000,-1435000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-03-02,1.08373,539260000.0,541865000,-4265000,-2605000.0,,
101858,Futuro CRCC,93501929,T24H16F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,2,250000000.0,1.0752,500000000,537600000,2016/02/08,2016/03/04,02,KV,101858,93501929,2016-03-03,1.08262,541865000.0,541310000,-3710000,555000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-16,1.02208,,3066240000,-1740000,-1740000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-17,1.02434,3066240000.0,3073020000,-8520000,-6780000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-18,1.02434,3073020000.0,3073020000,-8520000,0.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-19,1.02434,3073020000.0,3073020000,-8520000,0.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-20,1.02434,3073020000.0,3073020000,-8520000,0.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-21,1.02612,3073020000.0,3078360000,-13860000,-5340000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-22,1.02749,3078360000.0,3082470000,-17970000,-4110000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-23,1.03165,3082470000.0,3094950000,-30450000,-12480000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-24,1.03147,3094950000.0,3094410000,-29910000,540000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-25,1.03147,3094410000.0,3094410000,-29910000,0.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-26,1.03147,3094410000.0,3094410000,-29910000,0.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-27,1.02938,3094410000.0,3088140000,-23640000,6270000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-28,1.03129,3088140000.0,3093870000,-29370000,-5730000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-29,1.03152,3093870000.0,3094560000,-30060000,-690000.0,,
107790,Futuro CRCC,107369877,T22M17F,Venta,860068182,CREDICORP CAPITAL COLOMBIA S.A.,12,250000000.0,1.0215,3000000000,3064500000,2017/03/16,2017/06/02,02,KV,107790,107369877,2017-03-30,1.0337,3094560000.0,3101100000,-36600000,-6540000.0,,
