TITULO,FECHA_CIERRE,FECHA_CONSTITUCION,FECHA_VENCIMIENTO,FECHA_INICIO_FLUJOS,TIPO_SWAP,SWAP_DERECHO,TIPO_DE_TASA_DERECHO,TASA_FACIAL_DERECHO,SPREAD_DERECHO,PERIODICIDAD_DERECHO,MODALIDAD_DERECHO,INICIO_O_FINAL_DERECHO,MONEDA_DERECHO,NOMINAL_DERECHO,TITULO_DERECHO,SWAP_OBLIGACION,TIPO_DE_TASA_OBLIGACION,TASA_FACIAL_OBLIGACION,SPREAD_OBLIGACION,PERIODICIDAD_OBLIGACION,MODALIDAD_OBLIGACION,INICIO_O_FINAL_OBLIGACION,MONEDA_OBLIGACION,NOMINAL_OBLIGACION,TITULO_OBLIGACION,ID_CONTRAPARTE,CONTRAPARTE,ID_SWAP,CODIGO_EMPRESA,CODIGO_PORTAFOLIO,VALOR_DERECHO_MONEDA,VALOR_DERECHO_PESOS,VALOR_OBLIGACION_MONEDA,VALOR_OBLIGACION_PESOS,UTILIDAD,VALOR_CVA,UTILIDAD_CON_CVA,UTILIDAD_DIA
90142,2013-12-17,2013/12/17,2014/03/17,2013/12/17,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.05,Mensual,Vencido,Final,$,1000000000.0,90142,SW O US$ LIB 0/0,Tasa Fija,Fija,0.02,Mensual,Vencido,Final,US$,516491.576,90143,860034313,BANCO DAVIVIENDA S.A.,10,WEB,A3,1004633888.28,1004633888.28,518637.48,1004154770.5272,479117.7528,0.0,479117.7528,
90753,2014-03-21,2014/03/21,2022/03/21,2014/03/21,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0872,Semestral,Vencido,Final,$,34496000000.0,90753,SW O US$ TF 0/0,Tasa Fija,Fija,0.0565,Semestral,Vencido,Final,US$,17301201.1937,90754,860034313,BANCO DAVIVIENDA S.A.,25,WEB,1,23081430003.59,23081430003.59,7500706.85,14955284352.8725,8126145650.7175,0.0,8126145650.7175,
134883,2019-12-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2036280108.97,2036280108.97,586214.24,2056668177.4736,-20388068.5036,0.0,-20388068.5036,
134883,2019-12-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2039421729.65,2039421729.65,588412.54,2063368601.6418,-23946871.9918,0.0,-23946871.9918,7507524778.339
134883,2019-12-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2041998577.02,2041998577.02,586709.66,2040910621.9862,1087955.0338,0.0,1087955.0338,-48321548667.6485
134883,2019-12-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2046374819.07,2046374819.07,586933.62,2030772717.1914,15602101.8786,117957.1371,15720059.0157,-22829369422.0387
134883,2019-12-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2048722816.71,2048722816.71,586337.56,2011319595.4436,37403221.2664,0.0,37403221.2664,-52621664227.4
134883,2019-12-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2049016172.9,2049016172.9,586360.07,2011396811.7217,37619361.1783,0.0,37619361.1783,1006225455.8408
134883,2019-12-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2049309529.91,2049309529.91,586382.58,2011474027.9998,37835501.9102,73154.7612,37908656.6714,1006228268.695
134883,2019-12-09,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2049061192.29,2049061192.29,586439.73,2004732488.2104,44328704.0796,43979.987,44372684.0666,-25085527386.2635
134883,2019-12-10,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2049006347.84,2049006347.84,586009.09,2003336535.1649,45669812.6751,0.0,45669812.6751,80282122.8287
134883,2019-12-11,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2052468402.25,2052468402.25,586235.06,1986006099.8138,66462302.4362,0.0,66462302.4362,-51527479999.5588
134883,2019-12-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2053656038.08,2053656038.08,585432.54,1974213174.3642,79442863.7158,-16937.9517,79425925.7641,-27796486134.4245
134883,2019-12-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2050775988.3,2050775988.3,586461.4,1978890837.406,71885150.894,0.0,71885150.894,-5492269396.7532
134883,2019-12-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2051069425.81,2051069425.81,586483.57,1978965645.4153,72103780.3947,0.0,72103780.3947,990068447.6086
134883,2019-12-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2051362477.41,2051362477.41,586505.75,1979040487.1675,72321990.2425,0.0,72321990.2425,988766241.6118
134883,2019-12-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2050749986.65,2050749986.65,585278.51,1969017374.4824,81732612.1676,0.0,81732612.1676,-22666735699.7078
134883,2019-12-17,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2051986933.11,2051986933.11,585656.77,1960696874.0122,91290059.0978,0.0,91290059.0978,-29441840705.2812
134883,2019-12-18,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2054204275.43,2054204275.43,585165.2,1948588412.696,105615862.734,0.0,105615862.734,-29293712323.937
134883,2019-12-19,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2054180947.86,2054180947.86,585368.03,1944815035.5114,109365912.3486,0.0,109365912.3486,-15685682168.1
134883,2019-12-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2055829535.48,2055829535.48,585128.32,1945826674.3104,110002861.1696,0.0,110002861.1696,11828736162.7698
134883,2019-12-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2056112170.41,2056112170.41,585152.55,1945907250.4485,110204919.9615,0.0,110204919.9615,939813404.529
134883,2019-12-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2056394814.41,2056394814.41,585176.77,1945987793.3319,110407021.0781,0.0,110407021.0781,939843599.7966
134883,2019-12-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2056861151.43,2056861151.43,584592.71,1939047251.6532,117813899.7768,0.0,117813899.7768,-16028432533.1484
134883,2019-12-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2057145151.63,2057145151.63,584887.54,1933544625.2336,123600526.3964,0.0,123600526.3964,-21845659710.2568
134883,2019-12-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2057430144.9,2057430144.9,584912.72,1933627866.2848,123802278.6152,0.0,123802278.6152,942058910.6456
134883,2019-12-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2057834981.62,2057834981.62,584901.74,1919296569.636,138538411.984,0.0,138538411.984,-48940830231.6992
134883,2019-12-27,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2058973534.09,2058973534.09,585934.26,1930096749.153,128876784.937,0.0,128876784.937,29771261101.7795
134883,2019-12-28,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059259542.92,2059259542.92,585958.27,1930175839.2935,129083703.6265,0.0,129083703.6265,942048296.321
134883,2019-12-29,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059545557.2,2059545557.2,585982.29,1930254962.3745,129290594.8255,0.0,129290594.8255,942066215.953
134883,2019-12-30,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2058852109.59,2058852109.59,585751.44,1919589474.0816,139262635.5084,0.0,139262635.5084,-37088774784.5945
134883,2019-12-31,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059139999.06,2059139999.06,585776.54,1919671730.2956,139468268.7644,0.0,139468268.7644,943371841.5018
134883,2020-01-01,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059427892.32,2059427892.32,585801.64,1919753986.5096,139673905.8104,0.0,139673905.8104,943384261.8624
134883,2020-01-02,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059818672.21,2059818672.21,586201.35,1910336407.434,149482264.776,0.0,149482264.776,-36404623713.6528
134883,2020-01-03,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059164659.23,2059164659.23,587596.45,1916768999.7225,142395659.5075,0.0,142395659.5075,4472162304.0966
134883,2020-01-04,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059450377.69,2059450377.69,587620.22,1916846538.651,142603839.039,0.0,142603839.039,931950363.5145
134883,2020-01-05,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2059736103.47,2059736103.47,587644.0,1916924110.2,142811993.27,0.0,142811993.27,931974209.1
134883,2020-01-06,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2060021835.49,2060021835.49,587667.79,1917001714.3695,143020121.1205,0.0,143020121.1205,931994531.6715
134883,2020-01-07,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2060574337.15,2060574337.15,588188.32,1919999605.4432,140574731.7068,0.0,140574731.7068,6353159434.0308
134883,2020-01-08,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2063143714.57,2063143714.57,587694.76,1912605580.8392,150538133.7308,0.0,150538133.7308,-11906824189.7556
134883,2020-01-09,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2064205866.51,2064205866.51,586992.38,1910008635.3582,154197231.1518,0.0,154197231.1518,2365256352.8055
134883,2020-01-10,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065686827.39,2065686827.39,587878.99,1923904540.2538,141782287.1362,0.0,141782287.1362,43495302169.9423
134883,2020-01-11,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065969317.62,2065969317.62,587902.04,1923979974.1448,141989343.4752,0.0,141989343.4752,924407742.6116
134883,2020-01-12,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2066251814.61,2066251814.61,587925.1,1924055440.762,142196373.848,0.0,142196373.848,924429832.7966
134883,2020-01-13,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065030505.79,2065030505.79,587624.97,1932140282.6085,132890223.1815,0.0,132890223.1815,27858456191.9848
134883,2020-01-14,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2064667475.83,2064667475.83,588075.45,1928199427.7235,136468048.1065,0.0,136468048.1065,-20225953932.2456
134883,2020-01-15,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2066378837.08,2066378837.08,588234.78,1939257128.6172,127121708.4628,0.0,127121708.4628,42609049878.5466
134883,2020-01-16,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2066193055.14,2066193055.14,588301.04,1949276665.936,116916389.204,0.0,116916389.204,33800282008.438
134883,2020-01-17,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065008299.6,2065008299.6,588369.7,1953840448.669,111167850.931,0.0,111167850.931,11288978379.083
134883,2020-01-18,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065294482.18,2065294482.18,588392.27,1953915398.4479,111379083.7321,0.0,111379083.7321,950271576.4077
134883,2020-01-19,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065580669.1,2065580669.1,588414.83,1953990315.0191,111590354.0809,0.0,111590354.0809,950286021.7572
134883,2020-01-20,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2065742162.11,2065742162.11,588835.57,1955387495.7889,110354666.3211,0.0,110354666.3211,534883962.0479
134883,2020-01-21,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2066340998.34,2066340998.34,589096.71,1972242766.3761,94098231.9639,0.0,94098231.9639,58052236811.8575
134883,2020-01-22,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2068742761.67,2068742761.67,589317.08,1967004870.1116,101737891.5584,0.0,101737891.5584,-12930926236.929
134883,2020-01-23,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2070138233.89,2070138233.89,590083.94,1978999914.6144,91138319.2756,0.0,91138319.2756,37747280627.1477
134883,2020-01-24,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2070703819.42,2070703819.42,590677.17,1988225260.9917,82478558.4283,0.0,82478558.4283,27253734568.6105
134883,2020-01-25,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2070984019.68,2070984019.68,590698.07,1988295610.6007,82688409.0793,0.0,82688409.0793,943086527.5536
134883,2020-01-26,2019/12/02,2023/09/18,2019/09/18,Swap sobre Monedas,SW D $ TF 0/0,Tasa Fija,Fija,0.0923,Semestral,Vencido,Final,$,1748000000.0,134883,SW O US$ TF 0/0,Tasa Fija,Fija,0.05875,Semestral,Vencido,Final,US$,500000.0,134884,444442029,JP MORGAN CHASE & CO,243,02,SA,2071264227.62,2071264227.62,590718.99,1988366027.5299,82898200.0901,0.0,82898200.0901,943112311.1902
